customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,total_orders,total_spend,avg_order_value,avg_discount_pct,return_rate,avg_rating,ticket_count,avg_resolution_hours,avg_sentiment,reopen_rate,snapshot_date_x,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date_y,last_campaign_received,last_campaign_cost,manual_priority_bucket,snapshot_date,churn_next_60d,split
CUST00103,2025-09-03,Tier 2,25-34,Marketplace,,Makeup,,Yes,1,1469.96,1469.96,0.08,0.0,5.0,,,,,2025-09-30,6,18,2,1,1,4,1,0,2025-09-30,none,18,low,2025-09-30,0,train
CUST00104,2025-04-07,Tier 1,35-44,Organic,,Makeup,Sensitive,Yes,1,955.63,955.63,0.31,0.0,5.0,,,,,2025-09-30,3,9,1,0,0,3,0,27,2025-09-30,bundle_discount,40,high,2025-09-30,1,validation
CUST00105,2025-04-30,Tier 3,18-24,Instagram,,Makeup,Dry,Yes,1,2052.43,2052.43,0.18,0.0,5.0,,,,,2025-09-30,1,6,0,0,0,3,0,3,2025-09-30,new_launch,40,high,2025-09-30,0,train
CUST00106,2024-05-05,Tier 3,25-34,Influencer,,Wellness,Oily,No,7,4352.11,621.7299999999999,0.2814285714285714,0.0,2.857142857142857,1.0,51.6,-1.0,0.0,2025-09-30,5,19,1,1,0,0,0,21,2025-09-30,bundle_discount,40,medium,2025-09-30,1,train
CUST00107,2024-08-05,Tier 2,18-24,Organic,,Baby Care,Oily,No,3,3548.15,1182.7166666666667,0.11333333333333334,0.0,4.333333333333333,,,,,2025-09-30,2,8,1,0,1,0,0,10,2025-09-30,free_shipping,12,low,2025-09-30,0,validation
CUST00108,2025-07-24,Tier 3,18-24,Organic,,Skin Care,,No,1,1074.5,1074.5,0.22,1.0,1.0,1.0,18.1,-0.73,0.0,2025-09-30,5,24,0,0,0,0,0,11,2025-09-30,new_launch,40,medium,2025-09-30,1,train
CUST00109,2024-05-26,Tier 1,25-34,Instagram,Silver,Skin Care,,Yes,5,3837.05,767.4100000000001,0.332,0.0,4.0,,,,,2025-09-30,1,4,0,0,0,3,1,16,2025-09-30,free_shipping,12,high,2025-09-30,0,test
CUST00110,2024-11-15,Tier 2,35-44,Referral,,Skin Care,Dry,No,6,3922.07,653.6783333333334,0.26333333333333336,0.0,5.0,2.0,34.9,-0.565,0.5,2025-09-30,4,15,1,1,0,0,0,8,2025-09-30,new_launch,12,medium,2025-09-30,1,train
CUST00111,2025-03-10,Tier 2,25-34,Google Search,Silver,Skin Care,Combination,Yes,1,1135.09,1135.09,0.23,0.0,5.0,,,,,2025-09-30,3,14,0,0,0,1,0,33,2025-09-30,welcome_offer,0,high,2025-09-30,1,test
CUST00112,2024-11-11,Tier 1,18-24,Marketplace,,Hair Care,Dry,No,8,5576.25,697.03125,0.23875,0.125,4.375,1.0,1.9,-0.31,0.0,2025-09-30,4,15,1,1,0,0,0,0,2025-09-30,welcome_offer,0,low,2025-09-30,0,train
CUST00113,2025-05-24,Tier 1,35-44,Google Search,Silver,Hair Care,,No,2,1601.31,800.655,0.385,0.0,4.0,,,,,2025-09-30,17,65,2,5,0,0,0,2,2025-09-30,free_shipping,18,low,2025-09-30,0,train
CUST00114,2024-01-20,Tier 1,25-34,Google Search,,Hair Care,,Yes,6,5133.53,855.5883333333333,0.265,0.0,4.0,1.0,26.8,-0.75,0.0,2025-09-30,3,14,1,0,0,4,1,41,2025-09-30,new_launch,0,high,2025-09-30,1,test
CUST00115,2025-04-16,Tier 3,35-44,Instagram,Gold,Skin Care,Normal,Yes,1,596.54,596.54,0.14,0.0,3.0,1.0,29.1,-0.77,0.0,2025-09-30,12,51,1,2,0,10,2,23,2025-09-30,welcome_offer,0,high,2025-09-30,1,train
CUST00116,2024-08-14,Tier 1,25-34,Referral,,Hair Care,Sensitive,Yes,6,5635.9,939.3166666666666,0.18666666666666668,0.0,4.333333333333333,,,,,2025-09-30,10,45,1,1,0,4,2,26,2025-09-30,new_launch,12,high,2025-09-30,1,validation
CUST00117,2024-04-15,Tier 1,18-24,Marketplace,Silver,Baby Care,Dry,No,4,2534.33,633.5825,0.16499999999999998,0.0,4.0,,,,,2025-09-30,2,7,1,0,0,0,0,27,2025-09-30,bundle_discount,0,high,2025-09-30,1,train
CUST00118,2025-08-16,Tier 3,25-34,Referral,Silver,Baby Care,,Yes,1,689.56,689.56,0.18,0.0,5.0,,,,,2025-09-30,2,9,1,0,0,0,0,1,2025-09-30,none,25,low,2025-09-30,0,train
CUST00119,2024-10-08,Tier 1,25-34,Instagram,,Skin Care,Sensitive,No,3,2848.36,949.4533333333334,0.3466666666666667,0.0,4.0,1.0,6.0,-0.07,0.0,2025-09-30,12,63,2,2,1,0,0,1,2025-09-30,free_shipping,12,medium,2025-09-30,0,train
CUST00120,2025-08-31,Tier 2,25-34,Referral,Silver,Fragrance,Combination,No,1,261.95,261.95,0.27,0.0,5.0,,,,,2025-09-30,6,21,3,0,1,0,0,5,2025-09-30,bundle_discount,18,low,2025-09-30,0,train
CUST00121,2025-05-28,Tier 1,18-24,Instagram,Gold,Hair Care,,Yes,2,2496.0299999999997,1248.0149999999999,0.19,0.0,2.5,,,,,2025-09-30,5,29,2,1,1,3,1,2,2025-09-30,free_shipping,12,low,2025-09-30,0,validation
CUST00122,2025-03-25,Tier 2,25-34,Google Search,Gold,Hair Care,Sensitive,Yes,2,2048.93,1024.465,0.36,0.0,4.0,,,,,2025-09-30,10,39,1,2,1,10,4,30,2025-09-30,none,18,high,2025-09-30,1,train
CUST00123,2024-12-03,Tier 2,18-24,Google Search,Silver,Baby Care,Normal,No,6,2989.07,498.17833333333334,0.34833333333333333,0.16666666666666666,3.5,3.0,18.900000000000002,-0.47000000000000003,0.0,2025-09-30,2,6,1,0,1,0,0,23,2025-09-30,new_launch,12,high,2025-09-30,0,train
CUST00124,2024-12-24,Tier 2,25-34,Marketplace,,Makeup,Oily,Yes,4,2570.5,642.625,0.3375,0.0,3.75,,,,,2025-09-30,5,18,2,1,1,0,0,43,2025-09-30,new_launch,12,high,2025-09-30,1,train
CUST00125,2025-06-23,Tier 2,18-24,Referral,,Hair Care,Dry,Yes,2,1698.4,849.2,0.395,0.0,3.5,,,,,2025-09-30,0,0,0,0,0,5,1,0,2025-09-30,none,0,low,2025-09-30,0,train
CUST00126,2024-06-07,Tier 3,18-24,Instagram,Silver,Fragrance,Normal,Yes,2,1260.02,630.01,0.43,0.0,3.0,,,,,2025-09-30,5,30,1,1,1,3,0,3,2025-09-30,new_launch,18,medium,2025-09-30,1,train
CUST00127,2025-01-20,Tier 1,18-24,Marketplace,Silver,Wellness,,Yes,2,729.55,364.775,0.29500000000000004,0.0,3.0,,,,,2025-09-30,3,13,1,0,0,0,0,15,2025-09-30,welcome_offer,40,low,2025-09-30,0,test
CUST00128,2025-03-30,Tier 2,25-34,Organic,,Skin Care,Combination,No,2,1716.68,858.34,0.42000000000000004,0.0,3.5,,,,,2025-09-30,15,88,6,2,4,0,0,0,2025-09-30,free_shipping,0,low,2025-09-30,0,test
CUST00129,2025-03-27,Tier 1,25-34,Google Search,,Wellness,Dry,No,3,3369.08,1123.0266666666666,0.3133333333333333,0.3333333333333333,2.3333333333333335,2.0,8.4,0.485,0.0,2025-09-30,7,34,3,2,2,0,0,2,2025-09-30,bundle_discount,12,high,2025-09-30,0,train
CUST00130,2025-01-15,Tier 1,25-34,Organic,Gold,Skin Care,Dry,Yes,1,1272.47,1272.47,0.48,0.0,4.0,,,,,2025-09-30,9,36,1,0,0,5,0,12,2025-09-30,new_launch,25,high,2025-09-30,0,train
CUST00131,2024-08-15,Tier 3,35-44,Influencer,,Hair Care,Sensitive,Yes,6,6830.01,1138.335,0.29,0.0,3.3333333333333335,,,,,2025-09-30,4,12,2,1,1,5,0,14,2025-09-30,welcome_offer,25,medium,2025-09-30,1,train
CUST00132,2024-04-11,Tier 2,35-44,Organic,,Skin Care,Combination,Yes,5,4876.780000000001,975.3560000000001,0.346,0.0,4.0,,,,,2025-09-30,1,3,0,0,0,6,0,24,2025-09-30,welcome_offer,18,high,2025-09-30,1,train
CUST00133,2024-01-06,Tier 1,45+,Instagram,,Wellness,Normal,Yes,8,5982.58,747.8225,0.3,0.0,3.625,1.0,27.9,-0.53,0.0,2025-09-30,5,19,0,1,0,5,1,12,2025-09-30,free_shipping,0,medium,2025-09-30,0,test
CUST00134,2024-02-18,Tier 2,25-34,Marketplace,,Fragrance,Combination,Yes,5,4075.34,815.068,0.292,0.2,3.6,3.0,21.266666666666666,-0.31666666666666665,0.3333333333333333,2025-09-30,11,49,1,3,1,8,0,4,2025-09-30,new_launch,25,low,2025-09-30,0,validation
CUST00135,2024-05-27,Tier 1,25-34,Google Search,,Skin Care,,Yes,4,2534.18,633.545,0.29000000000000004,0.0,3.0,,,,,2025-09-30,3,10,1,0,0,4,1,60,2025-09-30,new_launch,12,high,2025-09-30,1,test
CUST00136,2025-06-03,Tier 2,35-44,Instagram,Gold,Skin Care,Combination,No,1,514.9,514.9,0.3,0.0,5.0,,,,,2025-09-30,7,40,2,1,1,0,0,15,2025-09-30,new_launch,12,medium,2025-09-30,1,train
CUST00137,2024-12-19,Tier 2,25-34,Instagram,Silver,Makeup,Dry,Yes,2,1035.87,517.935,0.315,0.0,4.0,,,,,2025-09-30,4,13,2,1,1,1,0,31,2025-09-30,none,25,high,2025-09-30,1,test
CUST00138,2025-04-20,Tier 2,45+,Instagram,,Makeup,Combination,Yes,1,905.11,905.11,0.46,0.0,3.0,,,,,2025-09-30,5,14,0,1,0,3,1,24,2025-09-30,bundle_discount,0,medium,2025-09-30,0,train
CUST00139,2024-11-19,Tier 2,45+,Influencer,,Skin Care,,Yes,2,1715.4,857.7,0.295,0.0,4.0,2.0,37.6,-0.705,0.0,2025-09-30,5,17,3,0,1,0,0,10,2025-09-30,none,25,medium,2025-09-30,0,test
CUST00140,2024-12-05,Tier 3,25-34,Referral,,Hair Care,Combination,Yes,4,3768.34,942.085,0.28250000000000003,0.0,3.0,2.0,24.200000000000003,-0.06999999999999999,0.0,2025-09-30,14,59,4,1,3,1,0,12,2025-09-30,new_launch,0,medium,2025-09-30,0,test
CUST00141,2025-06-15,Tier 1,25-34,Referral,,Wellness,Dry,Yes,1,647.85,647.85,0.23,0.0,5.0,,,,,2025-09-30,4,19,1,1,0,5,1,0,2025-09-30,none,18,low,2025-09-30,0,test
CUST00142,2024-11-09,Tier 2,25-34,Instagram,,Hair Care,,No,5,1880.0,376.0,0.4,0.0,3.4,,,,,2025-09-30,2,7,0,1,0,0,0,41,2025-09-30,new_launch,40,high,2025-09-30,1,test
CUST00143,2024-02-28,Tier 2,18-24,Google Search,Silver,Makeup,Oily,Yes,6,7407.96,1234.66,0.17333333333333334,0.0,4.333333333333333,,,,,2025-09-30,5,23,1,1,1,2,1,9,2025-09-30,free_shipping,0,low,2025-09-30,0,train
CUST00144,2024-03-09,Tier 2,25-34,Google Search,Gold,Skin Care,Dry,Yes,9,6186.54,687.3933333333333,0.31555555555555553,0.1111111111111111,4.111111111111111,3.0,18.566666666666666,-0.08666666666666666,0.3333333333333333,2025-09-30,8,32,3,1,0,6,2,17,2025-09-30,free_shipping,25,high,2025-09-30,0,validation
CUST00145,2025-08-10,Tier 1,18-24,Google Search,,Wellness,Oily,No,1,502.35,502.35,0.11,0.0,5.0,,,,,2025-09-30,0,0,0,0,0,0,0,0,2025-09-30,none,40,high,2025-09-30,1,validation
CUST00146,2024-09-25,Tier 2,35-44,Instagram,Silver,Makeup,Combination,Yes,5,5942.68,1188.536,0.188,0.2,4.6,1.0,1.0,-0.25,0.0,2025-09-30,4,15,1,1,0,5,1,30,2025-09-30,free_shipping,40,high,2025-09-30,0,train
CUST00147,2025-03-31,Tier 3,45+,Influencer,Platinum,Makeup,,Yes,3,2809.3199999999997,936.4399999999999,0.18333333333333335,0.0,3.3333333333333335,1.0,19.8,0.03,0.0,2025-09-30,1,3,0,0,0,0,0,29,2025-09-30,new_launch,12,high,2025-09-30,0,train
CUST00148,2024-06-27,Tier 2,35-44,Instagram,,Skin Care,Combination,Yes,4,3013.01,753.2525,0.23249999999999998,0.0,4.0,1.0,20.8,-0.61,1.0,2025-09-30,5,21,2,0,1,2,1,8,2025-09-30,bundle_discount,25,low,2025-09-30,0,train
CUST00149,2025-07-18,Tier 3,18-24,Instagram,,Makeup,Combination,Yes,1,787.94,787.94,0.2,0.0,5.0,,,,,2025-09-30,8,21,3,1,2,2,0,0,2025-09-30,bundle_discount,40,low,2025-09-30,0,train
CUST00150,2024-11-20,Tier 2,25-34,Marketplace,,Fragrance,Normal,Yes,3,1355.63,451.8766666666667,0.39666666666666667,0.0,4.0,,,,,2025-09-30,6,21,1,1,0,5,2,7,2025-09-30,welcome_offer,0,medium,2025-09-30,0,train
CUST00151,2024-02-26,Tier 2,35-44,Google Search,,Wellness,Dry,Yes,7,5530.69,790.0985714285714,0.30428571428571427,0.0,3.7142857142857144,3.0,24.099999999999998,-0.91,0.0,2025-09-30,7,31,3,1,2,5,0,4,2025-09-30,none,40,medium,2025-09-30,0,train
CUST00152,2024-09-13,Tier 3,18-24,Google Search,Silver,Baby Care,Oily,Yes,7,4989.280000000001,712.7542857142859,0.3742857142857143,0.14285714285714285,3.7142857142857144,4.0,32.0,-0.6925,0.0,2025-09-30,19,82,4,1,3,7,3,7,2025-09-30,bundle_discount,18,medium,2025-09-30,0,train
CUST00153,2025-09-11,Tier 3,25-34,Instagram,Gold,Skin Care,,No,1,977.12,977.12,0.37,0.0,4.0,,,,,2025-09-30,6,22,2,1,1,0,0,0,2025-09-30,welcome_offer,0,low,2025-09-30,0,train
CUST00154,2024-02-01,Tier 2,25-34,Google Search,Gold,Hair Care,,Yes,8,7145.24,893.155,0.23375,0.0,3.125,,,,,2025-09-30,8,28,3,2,1,1,0,2,2025-09-30,new_launch,40,low,2025-09-30,0,train
CUST00155,2025-03-01,Tier 1,25-34,Marketplace,,Makeup,,No,3,2024.8,674.9333333333333,0.39666666666666667,0.0,3.6666666666666665,,,,,2025-09-30,6,26,2,1,1,0,0,11,2025-09-30,none,12,low,2025-09-30,0,train
CUST00156,2025-06-11,Tier 1,25-34,Referral,,Skin Care,Oily,Yes,2,4241.75,2120.875,0.14500000000000002,0.5,2.5,1.0,2.8,0.43,0.0,2025-09-30,14,77,2,3,1,10,0,0,2025-09-30,welcome_offer,25,medium,2025-09-30,0,validation
CUST00157,2024-06-12,Tier 3,35-44,Marketplace,,Skin Care,Normal,Yes,5,2269.91,453.98199999999997,0.238,0.0,3.8,1.0,28.9,-0.21,0.0,2025-09-30,3,14,1,1,0,2,1,5,2025-09-30,welcome_offer,25,low,2025-09-30,1,validation
CUST00158,2025-02-06,Tier 3,25-34,Instagram,,Skin Care,Combination,Yes,1,812.34,812.34,0.25,0.0,5.0,,,,,2025-09-30,8,33,4,2,1,6,1,32,2025-09-30,free_shipping,25,high,2025-09-30,1,train
CUST00159,2024-01-09,Tier 2,35-44,Organic,Silver,Makeup,Sensitive,Yes,2,3713.77,1856.885,0.27,0.0,3.5,,,,,2025-09-30,0,0,0,0,0,1,0,60,2025-09-30,free_shipping,18,high,2025-09-30,1,train
CUST00160,2024-10-22,Tier 2,18-24,Organic,,Wellness,,Yes,2,1064.66,532.33,0.28500000000000003,0.0,2.5,1.0,37.0,-0.6,0.0,2025-09-30,4,20,1,1,0,3,0,37,2025-09-30,welcome_offer,18,high,2025-09-30,1,test
CUST00161,2024-12-13,Tier 1,25-34,Instagram,Silver,Hair Care,Oily,Yes,4,4490.9,1122.725,0.2625,0.0,3.25,,,,,2025-09-30,7,41,4,2,2,4,1,0,2025-09-30,welcome_offer,0,low,2025-09-30,0,train
CUST00162,2025-04-12,Tier 3,18-24,Instagram,Gold,Hair Care,Combination,No,2,1194.5900000000001,597.2950000000001,0.29000000000000004,0.0,3.5,,,,,2025-09-30,2,12,0,0,0,0,0,28,2025-09-30,none,0,high,2025-09-30,1,train
CUST00163,2025-06-05,Tier 2,25-34,Google Search,Silver,Hair Care,,Yes,1,275.41,275.41,0.37,0.0,4.0,,,,,2025-09-30,3,13,1,1,1,5,2,19,2025-09-30,free_shipping,25,medium,2025-09-30,0,train
CUST00164,2024-01-28,Tier 1,25-34,Marketplace,Platinum,Baby Care,Dry,No,5,4657.03,931.406,0.24,0.0,4.0,1.0,9.4,-0.19,0.0,2025-09-30,1,3,0,0,0,0,0,57,2025-09-30,free_shipping,0,high,2025-09-30,1,train
CUST00165,2025-01-24,Tier 2,18-24,Instagram,Gold,Skin Care,Oily,Yes,3,1825.77,608.59,0.31,0.0,4.666666666666667,,,,,2025-09-30,2,8,0,0,0,0,0,15,2025-09-30,welcome_offer,12,high,2025-09-30,0,validation
CUST00166,2025-05-28,Tier 3,35-44,Organic,Silver,Skin Care,Dry,Yes,1,1269.41,1269.41,0.37,0.0,4.0,1.0,22.8,0.22,0.0,2025-09-30,1,4,0,0,0,0,0,7,2025-09-30,new_launch,12,high,2025-09-30,0,train
CUST00167,2025-01-20,Tier 1,25-34,Influencer,,Hair Care,,Yes,1,423.24,423.24,0.24,0.0,5.0,,,,,2025-09-30,0,0,0,0,0,2,1,31,2025-09-30,bundle_discount,40,high,2025-09-30,1,train
CUST00168,2024-09-09,Tier 1,25-34,Influencer,Platinum,Makeup,,Yes,4,4159.16,1039.79,0.1625,0.0,4.25,,,,,2025-09-30,2,11,0,0,0,1,0,29,2025-09-30,bundle_discount,18,high,2025-09-30,0,train
CUST00169,2024-10-07,Tier 2,25-34,Referral,Gold,Hair Care,Sensitive,No,1,1799.45,1799.45,0.12,0.0,2.0,,,,,2025-09-30,1,3,0,0,0,0,0,45,2025-09-30,new_launch,25,high,2025-09-30,1,train
CUST00170,2024-03-21,Tier 2,25-34,Google Search,,Skin Care,Normal,Yes,10,6759.48,675.948,0.27,0.0,3.7,1.0,36.5,-0.48,1.0,2025-09-30,5,19,2,1,1,0,0,0,2025-09-30,new_launch,18,low,2025-09-30,0,train
CUST00171,2025-08-23,Tier 1,25-34,Influencer,,Skin Care,Oily,Yes,1,1077.78,1077.78,0.38,0.0,4.0,,,,,2025-09-30,9,27,1,0,0,1,0,3,2025-09-30,none,0,low,2025-09-30,0,test
CUST00172,2024-01-06,Tier 3,45+,Instagram,Silver,Fragrance,Combination,Yes,7,4910.65,701.5214285714285,0.36428571428571427,0.0,3.857142857142857,3.0,22.03333333333333,-0.39999999999999997,0.0,2025-09-30,5,30,1,0,0,5,2,0,2025-09-30,new_launch,25,medium,2025-09-30,0,train
CUST00173,2024-03-01,Tier 1,45+,Referral,,Makeup,Oily,No,5,1431.69,286.338,0.384,0.0,4.0,1.0,19.2,-0.46,0.0,2025-09-30,10,53,4,1,2,0,0,2,2025-09-30,bundle_discount,18,high,2025-09-30,0,train
CUST00174,2024-02-07,Tier 1,45+,Referral,Gold,Wellness,Sensitive,No,6,2361.28,393.5466666666667,0.31166666666666665,0.16666666666666666,3.6666666666666665,2.0,31.299999999999997,-0.445,0.5,2025-09-30,14,58,5,4,3,0,0,24,2025-09-30,free_shipping,40,high,2025-09-30,0,train
CUST00175,2024-12-09,Tier 3,25-34,Referral,,Wellness,Normal,Yes,4,3568.3199999999997,892.0799999999999,0.225,0.0,2.25,1.0,30.7,-0.49,0.0,2025-09-30,5,27,2,0,1,2,0,14,2025-09-30,free_shipping,18,medium,2025-09-30,1,train
CUST00176,2025-04-14,Tier 2,25-34,Instagram,,Skin Care,,No,3,3830.31,1276.77,0.3433333333333333,0.0,5.0,,,,,2025-09-30,12,59,5,2,3,0,0,17,2025-09-30,bundle_discount,40,medium,2025-09-30,0,train
CUST00177,2025-03-13,Tier 1,25-34,Marketplace,,Skin Care,Sensitive,No,2,1003.66,501.83,0.45999999999999996,0.0,3.0,,,,,2025-09-30,12,46,1,2,0,0,0,28,2025-09-30,free_shipping,0,high,2025-09-30,0,validation
CUST00178,2024-09-30,Tier 1,45+,Marketplace,,Baby Care,,Yes,8,5602.76,700.345,0.27625,0.25,4.375,4.0,23.599999999999998,-0.6875,0.0,2025-09-30,10,44,3,3,1,2,0,0,2025-09-30,none,25,medium,2025-09-30,0,train
CUST00179,2025-05-29,Tier 3,45+,Organic,Silver,Baby Care,Sensitive,Yes,3,1585.62,528.54,0.44333333333333336,0.0,4.0,2.0,28.95,-0.15000000000000002,0.0,2025-09-30,11,55,1,2,1,5,2,21,2025-09-30,free_shipping,18,medium,2025-09-30,0,train
CUST00180,2025-04-10,Tier 2,35-44,Google Search,,Hair Care,Normal,No,2,1570.85,785.425,0.26,0.5,1.5,1.0,21.0,-0.38,0.0,2025-09-30,9,29,1,2,1,0,0,18,2025-09-30,welcome_offer,40,high,2025-09-30,1,train
CUST00181,2025-09-02,Tier 1,35-44,Referral,Silver,Skin Care,Normal,Yes,1,1107.73,1107.73,0.0,0.0,5.0,,,,,2025-09-30,7,28,2,1,1,4,1,0,2025-09-30,free_shipping,0,low,2025-09-30,0,train
CUST00182,2025-07-03,Tier 1,18-24,Referral,,Skin Care,Normal,Yes,1,305.3,305.3,0.31,0.0,4.0,,,,,2025-09-30,12,35,2,2,0,4,0,0,2025-09-30,none,0,low,2025-09-30,0,train
CUST00183,2024-05-15,Tier 2,25-34,Instagram,,Fragrance,,Yes,3,3246.8900000000003,1082.2966666666669,0.25,0.0,4.0,1.0,34.7,-1.0,0.0,2025-09-30,1,6,0,0,0,4,1,26,2025-09-30,free_shipping,0,high,2025-09-30,1,test
CUST00184,2024-03-15,Tier 1,18-24,Instagram,Platinum,Wellness,Oily,No,5,5072.85,1014.57,0.27199999999999996,0.0,3.6,2.0,20.65,-0.32,0.0,2025-09-30,6,18,1,1,0,0,0,6,2025-09-30,none,12,low,2025-09-30,1,test
CUST00185,2024-05-18,Tier 3,35-44,Marketplace,,Wellness,Combination,Yes,7,4179.18,597.0257142857143,0.33428571428571424,0.0,4.285714285714286,,,,,2025-09-30,11,35,1,1,1,8,1,27,2025-09-30,new_launch,18,high,2025-09-30,0,train
CUST00186,2025-07-06,Tier 3,18-24,Instagram,Platinum,Hair Care,Dry,No,1,714.65,714.65,0.33,0.0,4.0,1.0,26.2,-0.09,0.0,2025-09-30,2,9,1,1,1,0,0,5,2025-09-30,none,0,medium,2025-09-30,0,train
CUST00187,2024-11-01,Tier 2,25-34,Referral,,Skin Care,Combination,Yes,3,1344.75,448.25,0.5099999999999999,0.0,4.666666666666667,1.0,24.3,-0.5,1.0,2025-09-30,0,0,0,0,0,3,1,17,2025-09-30,none,18,high,2025-09-30,0,train
CUST00188,2024-04-25,Tier 2,18-24,Marketplace,Gold,Fragrance,Dry,Yes,7,5810.17,830.0242857142857,0.3085714285714286,0.14285714285714285,4.0,3.0,15.0,-0.81,0.0,2025-09-30,11,31,1,3,0,1,0,5,2025-09-30,bundle_discount,18,medium,2025-09-30,1,validation
CUST00189,2024-02-19,Tier 1,25-34,Referral,,Makeup,Oily,Yes,9,5900.65,655.6277777777777,0.23333333333333334,0.1111111111111111,4.111111111111111,3.0,24.266666666666666,-0.07,0.0,2025-09-30,10,52,4,1,1,4,0,27,2025-09-30,new_launch,0,high,2025-09-30,0,train
CUST00190,2025-08-12,Tier 2,25-34,Marketplace,,Hair Care,Dry,No,1,482.88,482.88,0.13,0.0,5.0,1.0,45.4,-1.0,0.0,2025-09-30,6,16,1,0,1,0,0,5,2025-09-30,free_shipping,18,medium,2025-09-30,0,train
CUST00191,2025-07-24,Tier 3,45+,Influencer,Silver,Hair Care,Combination,Yes,1,149.0,149.0,0.34,0.0,3.0,,,,,2025-09-30,6,35,2,1,1,2,0,11,2025-09-30,welcome_offer,12,low,2025-09-30,0,validation
CUST00192,2025-06-21,Tier 1,25-34,Instagram,,Makeup,Combination,Yes,3,2263.95,754.65,0.28,0.0,3.6666666666666665,,,,,2025-09-30,8,22,3,1,1,4,1,30,2025-09-30,none,0,medium,2025-09-30,0,test
CUST00193,2025-04-19,Tier 2,45+,Influencer,,Skin Care,Dry,Yes,1,424.74,424.74,0.21,0.0,5.0,,,,,2025-09-30,3,16,1,1,1,4,2,30,2025-09-30,free_shipping,18,high,2025-09-30,1,train
CUST00194,2025-01-14,Tier 2,18-24,Instagram,,Makeup,Normal,Yes,5,3878.09,775.618,0.36,0.4,3.8,3.0,22.633333333333336,-0.42,0.3333333333333333,2025-09-30,13,37,4,1,1,9,3,3,2025-09-30,none,40,high,2025-09-30,0,test
CUST00195,2025-07-26,Tier 1,18-24,Influencer,,Wellness,Dry,No,1,654.27,654.27,0.17,0.0,5.0,1.0,37.4,-1.0,1.0,2025-09-30,5,25,3,0,1,0,0,0,2025-09-30,new_launch,0,medium,2025-09-30,0,train
CUST00196,2025-05-05,Tier 2,45+,Marketplace,,Skin Care,Sensitive,No,2,1272.38,636.19,0.28,0.0,3.0,1.0,46.6,-0.51,1.0,2025-09-30,1,3,0,0,0,0,0,12,2025-09-30,free_shipping,12,medium,2025-09-30,1,train
CUST00197,2024-09-24,Tier 3,25-34,Referral,Silver,Makeup,Sensitive,No,9,8552.59,950.2877777777778,0.30444444444444446,0.0,3.2222222222222223,3.0,39.13333333333333,-0.91,0.6666666666666666,2025-09-30,11,34,1,1,0,0,0,10,2025-09-30,bundle_discount,12,medium,2025-09-30,0,validation
CUST00198,2024-08-14,Tier 1,35-44,Referral,Silver,Makeup,Sensitive,Yes,9,7595.96,843.9955555555556,0.28444444444444444,0.0,3.7777777777777777,2.0,14.7,-0.775,0.0,2025-09-30,1,3,1,0,1,3,1,6,2025-09-30,new_launch,12,medium,2025-09-30,0,train
CUST00199,2025-05-26,Tier 3,25-34,Google Search,Silver,Hair Care,,Yes,4,3273.56,818.39,0.22749999999999998,0.0,3.5,1.0,63.0,-1.0,1.0,2025-09-30,3,12,2,0,1,0,0,0,2025-09-30,welcome_offer,12,medium,2025-09-30,0,validation
CUST00200,2024-06-22,Tier 2,18-24,Instagram,Gold,Wellness,Oily,Yes,6,6239.45,1039.9083333333333,0.17166666666666666,0.0,3.6666666666666665,1.0,36.4,-0.04,0.0,2025-09-30,7,28,1,2,0,9,4,2,2025-09-30,none,25,low,2025-09-30,0,train
CUST00201,2024-02-19,Tier 1,35-44,Organic,,Makeup,Oily,Yes,7,6691.56,955.9371428571429,0.23857142857142857,0.0,4.166666666666667,2.0,20.7,-0.355,0.5,2025-09-30,3,17,1,0,0,1,0,12,2025-09-30,none,40,high,2025-09-30,1,train
CUST00202,2025-05-09,Tier 1,25-34,Referral,,Skin Care,,Yes,1,1220.26,1220.26,0.33,0.0,5.0,,,,,2025-09-30,9,52,5,1,2,2,1,40,2025-09-30,bundle_discount,12,high,2025-09-30,0,train
CUST00203,2025-03-16,Tier 3,35-44,Instagram,,Skin Care,Dry,Yes,2,743.3499999999999,371.67499999999995,0.39,0.0,3.0,,,,,2025-09-30,6,31,3,2,1,2,0,28,2025-09-30,welcome_offer,40,high,2025-09-30,1,validation
CUST00204,2024-03-21,Tier 1,25-34,Referral,Platinum,Skin Care,,No,5,2706.75,541.35,0.284,0.0,3.4,,,,,2025-09-30,17,61,4,5,2,0,0,4,2025-09-30,welcome_offer,40,medium,2025-09-30,0,train
CUST00205,2024-02-02,Tier 1,18-24,Referral,,Skin Care,Dry,Yes,5,3202.69,640.538,0.23399999999999999,0.0,3.8,,,,,2025-09-30,13,68,4,4,3,5,0,0,2025-09-30,none,12,low,2025-09-30,0,train
CUST00206,2024-04-07,Tier 3,35-44,Instagram,Gold,Makeup,Normal,Yes,10,6479.7,647.97,0.265,0.1,3.8,3.0,38.666666666666664,-0.7133333333333333,0.0,2025-09-30,7,23,1,1,0,6,2,38,2025-09-30,bundle_discount,40,high,2025-09-30,1,train
